"Name","State","Notes","User","Tags","Created","Runtime","Sweep","G0","RDNconfig","RDNkSize","act","batch_size","batch_size_test","betas","chop","cpu","data_range","data_test","data_train","data_validate","debug","decay","dilation","dir_data","dir_demo","epochs","epsilon","ext","extend","gamma","gan_k","gclip","load","loss","lr","model","momentum","n_GPUs","n_colors","n_feats","n_resblocks","n_resgroups","n_threads","no_augment","optimizer","patch_size","pre_train","precision","print_every","reduction","res_scale","reset","resume","rgb_range","save","save_gt","save_models","save_results","scale","seed","self_ensemble","shift_mean","skip_threshold","split_batch","template","test_every","test_only","wandb_disable","wandb_project_name","weight_decay","disable_batchnorm","epochs_before_pruning","eta_min","lr_scheduler","test.loss_scale_2","test.mean_forward_pass_time","test.mean_loss","test.mean_psnr","test.mean_ssim","test.psnr_scale_2","test.ssim_scale_2","test.ssim_scale_{scale}","test_mean_loss","test_mean_psnr","test_scale_2_loss","train.loss","train.lr","train_loss","validate.loss_scale_2","validate.mean_forward_pass_time","validate.mean_loss","validate.mean_psnr","validate.mean_ssim","validate.psnr_scale_2","validate.ssim_scale_2","avg_inference_forward_pass_time","num_parameters","num_parameters_production","test.BSD100.loss_scale_2","test.BSD100.psnr_scale_2","test.BSD100.ssim_scale_2","test.BSD100_loss_scale_2","test.BSD100_psnr_scale_2","test.BSD100_ssim_scale_2","test.DIV2K.loss_scale_2","test.DIV2K.psnr_scale_2","test.DIV2K.ssim_scale_2","test.DIV2K_loss_scale_2","test.DIV2K_psnr_scale_2","test.DIV2K_ssim_scale_2","test.Set5.loss_scale_2","test.Set5.psnr_scale_2","test.Set5.ssim_scale_2","test.Set5_loss_scale_2","test.Set5_psnr_scale_2","test.Set5_ssim_scale_2","test.Urban100.loss_scale_2","test.Urban100.psnr_scale_2","test.Urban100.ssim_scale_2","test.Urban100_loss_scale_2","test.Urban100_psnr_scale_2","test.Urban100_ssim_scale_2","test.test.mean_forward_pass_time","validate.BSD100.loss_scale_2","validate.BSD100.psnr_scale_2","validate.BSD100.ssim_scale_2","validate.BSD100_loss_scale_2","validate.BSD100_psnr_scale_2","validate.BSD100_ssim_scale_2","validate.DIV2K.loss_scale_2","validate.DIV2K.psnr_scale_2","validate.DIV2K.ssim_scale_2","validate.DIV2K_loss_scale_2","validate.DIV2K_psnr_scale_2","validate.DIV2K_ssim_scale_2","validate.Set5.loss_scale_2","validate.Set5.psnr_scale_2","validate.Set5.ssim_scale_2","validate.Set5_loss_scale_2","validate.Set5_psnr_scale_2","validate.Set5_ssim_scale_2","validate.Urban100.loss_scale_2","validate.Urban100.psnr_scale_2","validate.Urban100.ssim_scale_2","validate.Urban100_loss_scale_2","validate.Urban100_psnr_scale_2","validate.Urban100_ssim_scale_2","validate.validate.mean_forward_pass_time"
"laced-vortex-281","finished","-","martinbuessemeyer","","2022-02-03T10:12:42.000Z","5036","","64","B","3","relu","128","128","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_128","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","4.1383185386657715","0.00005","","","","","","","","","0.0005804766416549682","736804","683812","5.805441856384277","30.874976583206784","0.8880354952812195","","","","3.4711833000183105","37.675282464153256","0.9429001569747923","","","","3.4308085441589355","34.71930993577589","0.9313570976257324","","","","7.910208225250244","27.88794301954766","0.8906474161148071","","","","0.0006788253784179687","6.798766136169434","29.57770091195628","0.8724228888750076","","","","3.738353967666626","35.38064799298212","0.9216346681118012","","","","3.3363046646118164","34.59674707828458","0.9481468439102172","","","","7.831417083740234","27.901570344552283","0.8941404575109482","","","","0.0017338204383850098"
"hearty-river-280","finished","-","martinbuessemeyer","","2022-02-03T08:55:39.000Z","4617","","64","B","3","relu","64","64","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_64","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.7953176498413086","0.00005","","","","","","","","","0.0004593507537135372","736804","683812","5.659747123718262","30.89296754725791","0.8855429707198508","","","","3.296715021133423","38.87957242862226","0.947282898426056","","","","3.2006120681762695","35.36005442723873","0.9355029344558716","","","","7.332535266876221","28.692460145790143","0.8960700542666018","","","","0.0005231704700876165","6.509146213531494","30.119135762613787","0.872996855682383","","","","3.4871129989624023","36.61551068833477","0.9285281896591188","","","","3.0857298374176025","35.255169274700535","0.951866352558136","","","","7.463570594787598","28.36921528551682","0.8999408735479746","","","","0.001320986698071162"
"young-butterfly-279","finished","-","martinbuessemeyer","","2022-02-03T07:46:09.000Z","4164","","64","B","3","relu","32","32","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_32","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.6743476390838623","0.00005","","","","","","","","","0.00062550767660141","736804","683812","5.168093681335449","31.495480146028576","0.8959980653598905","","","","3.150364875793457","39.83420409163854","0.949721086025238","","","","2.9756696224212646","36.04207203131564","0.9392423272132874","","","","7.873307228088379","27.86294529720744","0.8901064749807119","","","","0.0007128749787807464","5.873724460601807","31.31720909462759","0.8804840631783009","","","","3.295412302017212","37.548629043962755","0.9335121989250184","","","","2.877976655960083","35.80831258899164","0.9557157278060912","","","","7.774609565734863","28.064336816389833","0.8905188965145499","","","","0.0013966819643974305"
"gallant-glitter-278","finished","-","martinbuessemeyer","","2022-02-03T06:32:28.000Z","4415","","64","B","3","relu","16","16","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_16","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.7643697261810303","0.00005","","","","","","","","","0.0005996686294674873","736804","683812","5.74962854385376","31.268979481405815","0.89326407920037","","","","3.1064953804016113","40.01726431134867","0.9508196294307708","","","","2.878488302230835","36.41490007526723","0.9405629754066468","","","","7.025864601135254","28.81830743285537","0.9007768854498864","","","","0.0006635688245296478","5.876677989959717","31.10802460395578","0.8896373153797218","","","","3.2232227325439453","37.86623925816384","0.9352468550205232","","","","2.762046813964844","36.183180726954944","0.9573635816574096","","","","7.556911945343018","28.666838820237594","0.8994588431503091","","","","0.0012404410168528556"
"classic-serenity-277","finished","-","martinbuessemeyer","","2022-02-03T05:07:21.000Z","5101","","64","B","3","relu","8","8","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_8","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.5149548053741455","0.00005","","","","","","","","","0.0010144589605002568","736804","683812","5.248366832733154","32.011137485548815","0.9018251712505634","","","","2.7986559867858887","39.511932167420355","0.9556553959846495","","","","2.8443567752838135","36.447688726243065","0.9410632729530336","","","","7.34596586227417","28.629353777226132","0.9010697809549478","","","","0.0009476086189006936","5.765738010406494","30.878574672406508","0.8924139176423733","","","","4.358138084411621","34.195941980196565","0.9440320022404194","","","","2.696716547012329","36.37269873322663","0.9581695795059204","","","","6.2859368324279785","30.207049928162235","0.9146330539996808","","","","0.0016826946159888955"
"sleek-puddle-276","finished","-","martinbuessemeyer","","2022-02-03T03:07:03.000Z","7212","","64","B","3","relu","4","4","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_4","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.468358278274536","0.00005","","","","","","","","","0.0018681077523664995","736804","683812","5.126840591430664","32.60307386474256","0.9044635999202728","","","","3.656238079071045","36.791841397610575","0.9430640935897828","","","","3.704259872436523","33.58140234017695","0.93932793289423","","","","6.459080219268799","30.190550822768405","0.9143548437952996","","","","0.0017738179727034137","5.677309989929199","31.612440794473883","0.8973622727394104","","","","2.599602699279785","38.79502014369452","0.959801455338796","","","","2.5251455307006836","37.04412716922549","0.9562037587165833","","","","6.4806108474731445","29.607098481305957","0.9174884355068208","","","","0.0028004039417613637"
"rare-music-275","finished","-","martinbuessemeyer","","2022-02-02T23:56:40.000Z","11416","","64","B","3","relu","2","2","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_2","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.4822845458984375","0.00005","","","","","","","","","0.003166372776031494","736804","683812","6.040785789489746","30.95987561075037","0.8885577112436295","","","","3.5322320461273193","37.301329572240505","0.9303879618644716","","","","2.8257405757904053","36.81248915788782","0.9428251584370932","","","","6.557775020599365","29.68407123471056","0.9123685151338576","","","","0.0033465734234562625","5.939431190490723","31.241795353588937","0.8874152827262879","","","","4.284422397613525","35.74021521163676","0.9365728020668028","","","","2.82392954826355","35.926114903622384","0.947310745716095","","","","6.323151588439941","29.522276115752945","0.9190092694759368","","","","0.004854438481507478"
"chromatic-lamp-274","finished","-","martinbuessemeyer","","2022-02-01T20:32:05.000Z","98625","","64","B","3","relu","1","1","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_1","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.3546929359436035","0.00005","","","","","","","","","0.006599123533381972","736804","683812","5.237822532653809","30.461748128115513","0.89623548746109","","","","3.426360845565796","35.06234499083122","0.940852063894272","","","","2.81167984008789","35.379477256903954","0.9482149720191956","","","","6.089245319366455","28.796200092955907","0.9175046008825302","","","","0.00771460865819177","5.237822532653809","30.461748469836586","0.8962354838848114","","","","3.426360845565796","35.062345276271905","0.9408520519733428","","","","2.81167984008789","35.37947771146074","0.9482149481773376","","","","6.089245319366455","28.796199860113628","0.917504616379738","","","","0.028059885113738303"
"fluent-vortex-263","crashed","-","martinbuessemeyer","","2022-01-31T09:45:28.000Z","14656","","64","B","3","relu","1","1","[0.9,0.999]","false","false","1-800/801-810","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","[""DIV2K""]","[""DIV2K"",""Set5"",""BSD100"",""Urban100""]","false","200","false","/mnt/ssd1/midl21t1/datasets","../test","600","1e-8","sep",".","0.5","","0","","1*L1","0.0001","RFDN_advanced","0.9","1","3","64","16","10","6","false","ADAM","96","","single","25","16","1","true","0","255","rfdn_advanced_batch_size_test_1","false","false","true","[2]","1","false","true","100000000","1","","1000","false","false","RFDN","0","false","","0.00001","MultiStepLR","","","","","","","","","","","","3.57607102394104","0.0001","","","","","","","","","","738340","","","","","","","","","","","","","","","","","","","","","","","","","","","5.26473331451416","30.438074640707427","0.8959767287969589","","","","3.491957902908325","34.82704471667027","0.9391429364681244","","","","2.859307765960694","35.28410971383433","0.9476131796836852","","","","6.226661205291748","28.621708538516692","0.9154256266355516","","","","0.029058342201765192"
